time_s,face_id,x1,y1,x2,y2
720.4,13,346,64,423,160
720.6,13,351,59,426,160
720.8,13,358,48,432,151
721.0,13,365,48,437,146
721.2,13,373,56,444,151
721.4,13,385,72,454,160
721.6,13,398,91,465,174
721.8,13,413,117,478,194
721.8,40,184,-37,248,42
722.0,13,428,147,491,218
722.0,40,203,-25,273,65
722.2,13,439,180,500,249
722.2,40,208,-1,276,83
722.4,13,441,199,501,267
722.4,40,196,12,258,95
722.6,13,433,206,494,275
722.6,40,188,20,248,104
722.8,13,428,205,489,282
722.8,40,184,27,244,112
723.0,13,427,212,487,290
723.0,40,186,36,248,116
723.2,40,190,40,251,119
723.2,13,428,214,488,289
723.4,13,428,215,489,291
723.4,40,191,37,254,119
723.6,13,429,218,492,301
723.6,40,193,35,256,120
723.8,40,195,38,259,120
723.8,13,435,221,499,306
724.0,13,440,224,503,308
724.0,40,197,38,260,121
724.2,13,438,223,501,309
724.2,40,197,38,261,121
724.4,13,437,224,500,311
724.4,40,197,38,260,121
724.6,13,437,225,501,313
724.6,40,174,32,249,116
724.8,13,437,225,501,314
724.8,40,164,30,238,114
725.0,13,437,226,502,314
725.0,40,158,30,226,120
725.2,13,437,227,501,315
725.2,40,147,32,211,120
725.4,13,438,227,502,316
725.4,40,150,28,210,115
725.6,13,438,228,502,316
725.6,40,166,38,228,122
725.8,13,438,228,502,317
725.8,40,191,40,253,122
726.0,13,316,62,414,200
726.2,13,314,63,412,197
726.4,13,315,64,414,208
726.6,13,314,67,414,211
726.8,13,313,73,414,212
727.0,13,314,73,414,211
727.2,13,314,74,414,213
727.4,13,315,74,414,214
727.6,13,315,76,414,215
727.8,13,315,76,414,214
728.0,13,359,74,382,103
728.0,40,446,104,468,134
728.2,13,347,72,370,101
728.2,40,438,105,461,137
728.4,13,336,73,360,103
728.4,40,436,102,458,134
728.6,13,331,71,356,103
728.6,40,429,98,451,133
728.8,13,323,64,349,97
728.8,40,412,103,437,138
729.0,13,309,61,337,96
729.0,40,394,97,422,133
729.2,13,286,64,314,99
729.2,40,378,92,407,130
729.4,13,257,62,285,97
729.4,40,363,95,390,134
729.6,13,231,55,261,92
729.6,40,352,88,380,131
729.8,13,207,53,238,92
729.8,40,337,85,367,130
730.0,13,181,54,213,96
730.0,40,312,91,347,138
730.2,13,151,43,186,86
730.2,40,278,85,316,133
730.4,13,115,39,151,84
730.4,40,243,78,280,130
730.6,40,211,81,245,136
730.6,13,66,46,107,91
730.8,13,3,38,47,88
730.8,40,185,68,222,128
731.0,40,154,66,196,127
731.2,40,103,59,155,131
731.4,40,57,38,112,115
731.6,40,10,33,70,117
733.0,13,321,59,419,203
733.2,13,324,60,422,207
733.4,13,322,59,421,205
733.6,13,323,60,422,206
733.8,13,324,60,422,205
734.0,13,322,61,420,206
734.2,13,324,59,421,207
734.4,13,320,60,420,207
734.6,13,320,61,419,209
734.8,13,315,67,413,210
735.0,13,311,71,412,210
735.2,13,307,72,409,213
735.8,13,346,139,377,179
736.0,13,299,136,336,180
736.2,13,275,127,313,174
736.4,13,259,134,299,185
736.6,13,253,137,297,191
736.8,13,248,109,297,171
737.0,13,244,102,298,171
737.2,13,236,106,296,181
737.4,13,225,68,293,155
737.6,13,242,46,320,149
737.8,13,283,48,372,162
738.0,13,380,26,475,154
738.2,13,474,-26,581,117
741.4,40,326,162,362,212
741.6,40,297,168,338,217
741.8,40,266,162,309,213
742.0,40,248,159,291,207
742.2,40,238,158,282,208
742.4,40,232,160,280,216
742.6,40,235,154,284,211
742.8,40,236,141,286,202
743.0,40,234,136,288,202
743.2,40,225,143,283,213
743.4,40,212,124,276,207
743.6,40,213,110,281,199
743.8,40,222,108,297,201
744.0,40,267,123,347,217
744.2,40,327,109,411,210
744.4,40,370,86,457,191
744.6,40,405,78,497,188
744.8,40,452,84,554,202
745.0,0,347,95,390,149
745.2,0,391,98,435,155
745.4,0,420,88,464,149
745.6,0,429,87,471,152
745.8,0,427,92,475,162
746.0,0,415,96,467,167
746.2,0,413,81,470,158
746.4,0,423,90,486,174
746.6,0,432,86,501,178
746.6,13,299,51,342,115
746.8,13,333,51,386,119
746.8,0,408,56,485,155
747.0,0,338,70,421,176
747.2,13,408,26,464,97
747.2,0,231,57,327,175
747.4,13,410,30,468,102
747.4,0,119,29,233,171
747.6,13,394,41,455,117
747.6,0,-5,48,135,217
747.8,13,372,43,436,123
748.0,13,353,39,417,126
748.2,13,336,38,402,130
748.4,13,334,37,401,127
749.0,41,528,61,548,88
749.2,-1,217,31,273,114
749.4,0,237,33,298,114
749.6,0,251,34,315,119
749.8,0,257,38,320,122
749.8,41,533,70,552,95
749.8,41,515,73,531,94
750.0,0,256,49,318,130
750.0,41,533,70,553,96
750.2,0,247,63,305,136
750.4,41,534,72,553,96
750.6,13,373,48,444,147
750.8,13,373,51,444,148
751.0,13,376,50,447,148
751.2,13,379,50,448,148
751.4,13,378,47,448,149
751.6,13,376,49,446,147
751.8,40,317,54,373,124
752.0,40,318,56,373,126
752.2,40,318,56,373,125
752.4,40,317,54,373,125
752.6,40,317,56,372,125
752.8,40,317,56,372,125
753.0,40,317,58,373,126
753.2,40,317,59,372,125
753.4,40,317,58,373,126
753.6,40,107,105,166,188
753.6,13,395,20,464,143
753.8,40,107,104,166,188
753.8,13,392,19,462,143
754.0,40,107,104,166,188
754.0,13,395,31,461,142
754.2,40,107,104,166,188
754.2,13,397,20,469,144
754.4,40,108,104,167,188
754.4,13,401,17,471,145
754.6,40,108,104,167,188
754.6,13,402,19,472,145
754.8,40,109,103,168,189
754.8,13,399,19,471,145
755.0,40,109,103,168,189
755.0,13,397,19,470,145
755.2,40,109,103,169,189
755.2,13,398,16,470,145
755.4,40,110,104,169,189
755.4,13,402,14,472,144
755.6,40,110,105,170,189
755.6,13,408,8,481,138
755.8,40,110,107,169,192
755.8,13,410,1,483,137
756.0,40,105,112,165,197
756.0,13,409,-1,483,138
756.2,40,104,119,164,201
756.2,13,411,-5,488,142
756.4,40,100,127,160,209
756.4,13,410,0,488,147
756.6,40,97,133,157,215
756.6,13,407,7,485,155
756.8,40,93,136,153,221
756.8,13,401,4,484,157
757.0,40,89,142,149,224
757.0,13,387,-18,484,155
757.2,40,80,149,141,233
757.2,13,370,-27,496,164
757.4,40,64,160,127,243
757.4,13,360,-6,486,168
757.6,40,52,174,114,255
757.6,13,355,7,482,176
757.8,40,41,185,104,266
757.8,13,350,16,478,185
758.0,13,355,22,483,196
758.0,40,35,190,98,274
758.2,40,35,197,97,283
758.2,13,372,27,501,202
758.4,40,31,205,93,289
758.4,13,391,34,521,204
758.6,40,28,211,88,292
758.6,13,400,31,530,205
758.8,40,25,214,87,295
758.8,13,395,32,526,208
759.0,40,26,215,87,297
759.0,13,387,37,518,210
759.2,40,28,213,90,299
759.2,13,379,39,509,216
759.4,40,32,213,94,299
759.4,13,374,42,505,217
759.6,40,32,213,95,299
759.6,13,374,42,505,216
759.8,40,33,215,96,299
759.8,13,378,39,509,219
760.0,40,32,216,95,299
760.0,13,383,41,512,218
760.2,40,32,216,94,299
760.2,13,386,42,516,218
760.4,40,31,216,94,300
760.4,13,387,40,518,219
760.6,40,32,217,94,300
760.6,13,389,40,521,218
760.8,40,32,216,94,300
760.8,13,390,43,522,219
761.0,40,32,214,94,300
761.0,13,389,41,521,218
761.2,40,32,215,95,299
761.2,13,390,41,521,218
761.4,40,33,216,96,298
761.4,13,391,42,522,219
761.6,42,227,55,324,197
761.8,42,227,53,325,194
762.0,42,226,50,325,195
762.2,42,228,52,326,195
762.4,42,229,53,328,197
762.6,42,228,53,329,200
762.8,42,228,53,329,199
763.0,42,230,54,330,197
763.2,42,230,55,330,200
763.4,42,230,56,331,202
763.6,42,230,57,332,204
763.8,42,231,59,331,206
764.0,42,231,63,330,206
764.2,42,230,69,328,207
764.4,40,33,215,96,296
764.4,13,384,40,516,218
764.6,13,384,40,517,218
764.6,40,33,214,96,295
764.6,-1,526,177,591,260
764.8,13,385,36,517,216
764.8,40,34,212,96,295
765.0,40,35,208,99,290
765.0,13,387,34,520,212
765.2,40,39,203,102,284
765.2,13,390,34,523,206
765.2,42,305,170,374,258
765.4,40,43,197,106,278
765.4,13,392,27,526,202
765.4,42,260,164,336,265
765.6,40,47,189,109,271
765.6,13,394,17,529,194
765.6,42,240,160,316,265
765.8,40,50,180,112,263
765.8,42,229,152,309,264
765.8,13,396,11,529,187
766.0,42,204,148,290,263
766.0,40,54,175,116,255
766.0,13,398,6,531,179
766.2,40,56,167,118,249
766.2,42,184,143,271,256
766.2,13,401,-1,534,172
766.4,42,167,138,256,253
766.4,40,59,165,119,245
766.4,13,405,-7,538,169
766.6,42,162,136,252,249
766.6,40,61,160,121,242
766.6,13,407,-14,541,167
766.8,42,165,133,254,247
766.8,40,62,160,122,241
766.8,13,410,-17,543,167
767.0,13,321,63,420,203
767.2,13,321,67,421,210
767.4,13,322,62,422,208
767.6,13,322,62,424,209
767.8,13,322,67,424,216
768.0,13,322,65,425,212
768.2,42,233,58,330,197
768.4,42,225,56,319,197
768.6,42,216,60,310,200
768.8,42,213,64,306,203
769.0,42,213,67,305,205
769.2,42,213,68,305,204
769.4,42,212,69,306,203
769.6,42,409,122,479,247
769.8,42,408,123,485,250
770.0,42,409,123,489,253
770.2,42,400,124,486,260
770.4,42,379,129,472,261
770.6,42,368,130,460,258
770.6,13,529,89,570,181
770.8,42,351,124,448,258
770.8,13,530,85,581,188
771.0,42,343,124,440,254
771.0,13,531,84,585,190
771.2,42,347,123,445,252
771.2,13,525,83,585,191
771.4,42,355,124,453,254
771.4,13,518,81,581,191
771.6,42,352,124,449,254
771.6,13,515,81,581,192
771.8,42,355,124,452,253
771.8,13,516,80,584,191
772.0,42,357,124,454,253
772.0,13,520,78,591,189
772.2,42,356,125,453,254
772.2,13,520,76,595,188
772.4,42,357,125,456,254
772.4,13,516,78,595,190
772.6,42,358,125,456,256
772.6,13,507,78,588,192
772.8,42,358,128,456,257
772.8,13,496,78,579,195
773.0,42,359,129,456,259
773.0,13,492,83,574,198
773.2,42,358,132,455,260
773.2,13,492,83,576,199
773.4,42,357,134,455,262
773.4,13,493,84,577,202
773.6,40,118,100,178,188
773.6,13,389,-36,457,101
773.8,40,121,104,180,190
773.8,13,390,-35,457,101
774.0,40,121,100,180,187
774.0,13,389,-37,460,101
774.2,40,113,95,170,181
774.2,13,389,-36,460,100
774.4,40,102,97,160,178
774.4,13,390,-36,462,100
774.6,40,95,97,154,175
774.6,42,196,96,231,192
774.6,13,391,-36,462,100
774.8,40,95,95,154,175
774.8,42,195,93,236,192
774.8,13,392,-38,463,100
775.0,40,97,94,157,175
775.0,42,195,92,239,191
775.0,13,393,-37,464,100
775.2,40,96,95,156,177
775.2,42,199,89,244,187
775.2,13,394,-38,466,101
775.4,40,96,99,156,179
775.4,42,202,89,246,187
775.4,13,395,-36,467,99
775.6,40,101,100,162,177
775.6,42,210,92,249,188
775.6,13,397,-40,469,101
775.8,40,108,98,169,176
775.8,42,215,91,254,187
775.8,13,398,-39,470,101
776.0,42,220,60,317,199
776.2,42,221,63,317,201
776.4,42,220,66,317,202
776.6,42,219,66,318,205
776.8,42,219,67,318,207
777.0,42,219,69,318,208
777.2,42,218,69,318,209
777.4,13,450,73,531,181
777.4,42,346,119,432,245
777.6,42,344,119,435,241
777.6,13,450,74,531,180
777.8,42,332,115,426,238
777.8,13,449,73,530,180
778.0,42,335,115,428,238
778.0,13,449,73,530,180
778.2,42,336,114,430,239
778.2,13,449,73,529,180
778.4,42,337,115,431,239
778.4,13,449,74,528,181
778.6,42,336,115,431,239
778.6,13,449,73,529,180
778.8,42,335,115,429,240
778.8,13,449,74,531,181
779.0,40,126,89,187,169
779.0,42,217,86,257,186
779.0,13,411,-41,480,98
779.2,40,129,87,190,169
779.2,42,218,86,257,184
779.2,13,411,-40,479,95
779.4,40,129,86,190,168
779.4,42,217,83,258,184
779.4,13,411,-39,478,94
779.6,40,128,83,190,168
779.6,42,217,83,258,183
779.6,13,411,-38,477,95
779.8,40,126,86,184,171
779.8,42,217,84,258,182
779.8,13,411,-39,478,94
780.0,40,128,83,189,169
780.0,42,216,83,257,183
780.0,13,412,-40,479,94
780.2,40,128,84,189,169
780.2,42,217,83,257,183
780.2,13,411,-42,480,91
780.4,40,129,81,189,165
780.4,42,218,82,259,184
780.4,13,412,-39,480,95
780.6,40,130,84,189,168
780.6,42,222,82,261,184
780.6,13,412,-40,481,96
780.8,40,129,84,190,169
780.8,42,225,83,266,184
780.8,13,415,-40,483,96
781.0,40,131,85,191,169
781.0,42,227,82,270,182
781.0,13,416,-42,484,99
781.2,40,132,85,193,169
781.2,42,231,81,273,181
781.2,13,417,-42,485,100
781.4,40,132,83,193,166
781.4,42,233,80,276,180
781.4,13,419,-40,485,98
781.6,42,334,117,429,241
781.6,13,448,73,527,181
781.8,42,335,116,429,241
781.8,13,448,73,527,181
782.0,42,335,117,430,241
782.0,13,448,73,527,181
782.2,42,335,117,429,241
782.2,13,449,73,528,180
782.4,42,334,117,428,241
782.4,13,448,73,528,180
782.6,42,333,117,427,241
782.6,13,448,74,527,181
782.8,40,129,73,194,156
782.8,42,220,68,268,175
782.8,13,419,-40,484,98
783.0,40,133,79,196,157
783.0,42,221,64,293,176
783.0,13,420,-42,485,98
783.2,40,139,75,202,158
783.2,42,240,62,320,175
783.2,13,420,-41,485,101
783.4,40,147,78,209,163
783.4,42,239,65,322,177
783.4,13,419,-41,484,100
783.6,40,151,80,212,165
783.6,42,233,68,316,181
783.6,13,420,-42,486,101
783.8,40,149,77,208,161
783.8,42,214,87,301,194
783.8,13,418,-43,485,103
784.0,40,141,83,191,161
784.0,42,179,115,269,213
784.0,13,415,-42,483,106
784.2,42,143,127,239,224
784.2,13,411,-42,480,108
784.4,42,126,134,220,229
784.4,13,407,-43,479,113
784.6,42,110,147,208,242
784.6,13,406,-43,478,114
784.8,42,96,147,191,241
784.8,13,404,-43,477,115
785.0,42,114,117,209,233
785.0,13,404,-42,479,115
785.2,42,195,89,281,206
785.2,40,135,84,178,159
785.2,13,409,-39,478,110
785.4,40,138,79,197,164
785.4,42,308,87,391,206
785.4,13,415,-43,486,109
785.6,42,241,68,335,202
785.8,42,232,65,331,207
786.0,42,231,66,330,209
786.2,42,233,69,334,215
786.4,42,236,73,336,219
786.6,42,238,77,339,220
786.8,42,239,79,342,220
787.0,42,240,79,342,222
787.2,42,241,80,342,223
787.4,42,240,81,342,221
787.6,42,239,82,342,219
787.8,13,391,43,461,139
788.0,13,388,41,460,139
788.2,13,372,36,447,135
788.4,13,353,45,431,142
788.6,13,355,43,431,138
788.8,13,370,38,442,133
789.0,13,387,38,457,130
789.2,13,399,42,470,136
789.4,13,401,44,472,140
789.6,13,401,45,473,139
789.8,40,182,81,238,163
789.8,13,453,-31,520,108
790.0,40,190,80,249,165
790.0,13,454,-32,524,107
790.2,40,185,89,245,170
790.2,13,456,-36,527,107
790.4,40,177,99,237,177
790.4,13,458,-38,529,106
790.6,40,169,102,230,183
790.6,13,459,-38,530,107
790.8,40,164,108,225,186
790.8,13,462,-36,530,105
791.0,40,163,110,221,188
791.0,13,464,-36,532,103
791.2,40,169,97,227,181
791.2,13,464,-37,532,102
791.4,40,179,88,237,171
791.4,13,461,-40,529,103
791.6,40,184,78,241,165
791.6,13,458,-44,529,104
791.8,40,184,75,242,161
791.8,13,456,-44,528,103
792.0,40,190,70,254,157
792.0,13,455,-44,528,102
792.2,40,193,77,255,160
792.2,13,454,-45,528,101
792.4,40,193,77,256,159
792.4,13,456,-44,527,100
792.6,40,193,74,256,156
792.6,13,459,-45,529,99
792.8,40,193,71,255,156
792.8,13,462,-43,531,99
793.0,40,194,68,255,153
793.0,13,462,-49,532,96
793.2,40,195,66,257,151
793.2,13,462,-50,533,96
793.4,40,196,66,259,151
793.4,13,461,-53,533,96
793.6,40,197,64,260,151
793.6,13,460,-54,534,96
793.8,40,197,67,259,149
793.8,13,460,-56,535,96
794.0,40,194,67,255,150
794.0,13,462,-56,538,95
794.2,40,192,68,253,151
794.2,13,464,-54,537,92
794.4,40,191,68,252,150
794.4,13,464,-54,537,91
794.6,40,188,65,251,150
794.6,13,464,-54,538,92
794.8,40,187,65,250,150
794.8,13,463,-54,537,92
795.0,40,186,64,249,148
795.0,13,462,-55,536,93
795.2,40,184,61,246,142
795.2,13,460,-54,533,90
795.4,40,186,56,249,138
795.4,13,460,-55,534,92
795.6,40,186,57,248,139
795.6,13,461,-55,536,91
795.8,40,185,57,246,138
795.8,13,464,-54,537,91
796.0,40,182,53,244,131
796.0,13,466,-52,537,91
796.2,40,184,55,246,136
796.2,13,467,-51,537,92
796.4,40,185,59,241,143
796.4,13,467,-52,537,94
796.6,40,189,63,248,150
796.6,13,467,-51,538,94
796.8,40,191,62,250,150
796.8,13,466,-50,537,94
797.0,40,194,63,253,151
797.0,13,463,-49,534,93
797.2,40,190,65,249,151
797.2,13,460,-50,534,93
797.4,40,181,67,239,155
797.4,13,454,-46,527,99
797.6,40,174,74,229,162
797.6,13,451,-42,529,104
797.8,40,172,78,226,165
797.8,13,433,-42,530,112
798.0,40,166,85,218,171
798.0,13,420,-37,536,125
798.2,40,152,100,202,182
798.2,13,420,-23,542,139
798.4,40,134,114,185,194
798.4,13,412,-6,536,157
798.6,40,117,127,167,210
798.6,13,408,14,532,172
798.8,40,107,139,159,223
798.8,13,406,26,531,188
799.0,40,100,148,152,233
799.0,13,408,37,533,198
799.2,40,92,153,145,237
799.2,13,406,42,533,205
799.4,40,85,158,137,239
799.4,13,406,43,535,213
799.6,13,402,40,471,134
799.8,13,402,37,471,129
800.0,13,401,36,470,128
800.2,13,400,38,470,129
800.4,13,401,41,470,132
800.6,13,401,40,470,131
800.8,13,400,39,470,129
801.0,13,399,41,469,134
801.2,13,396,43,466,137
801.4,13,391,51,464,146
801.6,13,388,56,462,150
801.8,13,388,56,461,150
802.0,40,316,51,372,122
802.2,40,314,50,371,121
802.4,40,311,48,368,120
802.6,40,312,49,368,119
802.8,40,311,52,367,120
803.0,40,312,52,369,120
803.2,40,314,54,371,122
803.4,40,315,52,372,122
803.6,40,314,54,371,122
803.8,40,314,52,371,123
804.0,40,314,53,370,122
804.2,40,312,52,369,122
804.4,40,312,52,369,121
804.6,40,311,55,368,123
804.8,40,310,51,366,120
805.0,40,310,53,365,120
805.2,40,312,52,368,122
805.4,40,316,56,371,125
805.6,40,316,56,372,123
805.8,13,413,122,427,140
805.8,40,454,143,468,162
805.8,-1,572,150,582,164
806.0,40,449,138,463,157
806.0,13,406,126,420,144
806.0,-1,592,152,601,164
806.2,40,449,139,464,158
806.2,13,401,122,415,140
806.2,-1,615,154,625,168
806.4,40,452,143,467,161
806.4,-1,404,121,418,138
806.6,40,454,140,469,159
806.6,-1,403,127,416,143
806.8,40,452,141,466,160
806.8,-1,403,124,418,141
807.0,40,447,144,461,163
807.2,13,402,125,416,144
807.6,-1,391,123,406,142
807.6,40,447,153,460,169
807.8,-1,392,127,407,144
807.8,40,447,146,462,166
808.0,13,391,127,406,146
808.0,-1,446,147,461,167
808.2,13,393,121,408,140
808.4,13,392,124,407,142
808.4,-1,447,143,462,165
808.6,13,384,124,400,145
808.6,40,452,142,468,166
808.8,13,378,118,394,138
808.8,40,450,135,468,158
809.0,13,409,149,419,161
809.0,40,454,164,464,176
809.2,13,407,149,417,161
809.2,40,455,166,464,178
809.4,13,403,150,412,162
809.4,40,452,163,462,174
809.6,-1,449,164,460,178
809.6,13,399,146,409,158
809.8,13,399,146,409,158
809.8,40,447,163,457,175
810.0,13,399,148,409,160
810.0,40,447,160,457,173
810.2,13,398,145,408,158
810.2,40,446,161,457,174
810.4,13,395,144,405,157
810.4,40,443,159,453,172
810.6,40,441,159,451,173
810.6,13,389,146,399,159
810.8,13,386,143,396,156
810.8,40,438,160,449,174
811.0,13,386,143,396,156
811.0,40,438,157,449,171
811.2,13,386,145,395,158
811.2,40,438,160,448,173
811.4,40,437,157,448,171
811.4,13,387,141,396,155
811.6,40,434,159,445,173
811.8,40,430,158,440,172
811.8,-1,381,144,390,156
812.0,13,380,140,390,153
812.0,40,430,156,441,170
815.4,13,390,55,461,146
815.6,13,390,51,461,143
815.8,13,391,46,462,138
816.0,13,391,45,462,132
816.2,13,389,45,459,136
816.4,13,385,47,457,143
816.6,13,383,55,456,149
816.8,0,331,40,395,129
817.0,0,325,48,387,133
817.2,0,302,50,359,135
817.4,0,276,51,326,132
817.6,0,260,53,310,135
817.8,0,248,54,297,135
818.0,13,341,55,452,216
818.2,13,340,55,451,215
818.4,13,341,58,451,207
818.6,13,341,57,451,214
818.8,13,341,57,451,212
819.0,13,341,54,452,217
819.2,13,342,56,452,214
819.4,13,345,58,455,211
819.6,13,350,65,460,220
819.8,13,350,65,461,219
820.0,13,350,67,460,217
820.2,0,216,52,321,212
820.4,0,215,53,325,214
820.6,0,204,59,317,218
820.8,0,213,57,328,220
821.0,0,230,61,347,224
821.2,0,240,64,360,227
821.4,0,245,64,364,229
821.6,0,243,66,361,227
821.8,0,237,63,353,224
822.0,0,226,62,340,218
822.2,0,223,60,335,218
822.4,0,228,61,341,216
822.6,0,233,57,346,215
822.8,0,232,57,344,213
823.0,0,229,57,339,211
823.2,13,347,75,457,229
823.4,13,348,72,457,225
823.6,13,348,71,456,226
823.8,13,349,71,458,224
824.0,13,351,69,460,223
824.2,13,351,70,460,223
824.4,13,352,69,462,222
824.6,13,352,71,462,223
824.8,13,353,71,463,222
825.0,0,245,61,353,216
825.2,0,249,60,357,212
825.4,0,250,64,359,212
825.6,0,250,67,360,215
825.8,0,250,66,359,215
826.0,0,247,65,357,216
826.2,0,246,65,356,217
826.4,0,233,38,311,147
826.6,0,233,40,312,149
826.8,0,233,39,312,148
827.0,0,235,39,314,150
827.2,0,235,38,314,147
827.4,0,235,39,314,148
827.6,0,235,39,313,148
827.8,0,222,42,359,227
828.0,0,221,40,357,226
828.2,0,219,42,354,226
828.4,0,219,43,354,227
828.6,0,218,44,352,231
828.8,0,221,52,355,239
829.0,0,233,59,367,243
829.2,0,246,61,379,242
829.4,0,255,62,386,241
829.6,0,255,61,388,240
829.8,7,388,31,413,67
829.8,3,406,131,429,162
829.8,8,463,137,478,163
829.8,-1,264,88,278,112
830.0,7,388,31,413,67
830.0,3,406,130,428,162
830.0,8,462,138,478,165
830.0,-1,273,86,288,113
830.2,7,388,31,413,67
830.2,3,407,131,430,162
830.2,8,459,139,476,166
830.2,-1,267,85,282,112
830.4,7,388,31,413,67
830.4,8,459,138,475,165
830.4,3,411,132,434,161
830.4,1,262,84,278,113
830.6,7,388,31,413,67
830.6,8,460,137,476,164
830.6,3,412,132,434,162
830.6,1,261,84,278,113
830.8,7,388,31,413,67
830.8,8,461,137,476,164
830.8,3,411,133,434,162
830.8,1,263,83,278,110
831.0,7,388,31,413,67
831.0,3,410,132,433,163
831.0,8,463,137,478,164
831.0,1,262,82,278,111
831.2,7,388,31,413,67
831.2,3,409,133,432,161
831.2,1,262,82,277,108
831.2,8,464,137,479,162
831.4,7,388,31,413,67
831.4,3,409,133,431,160
831.4,1,262,84,278,112
831.4,8,464,136,480,162
831.6,7,388,32,413,67
831.6,3,409,133,432,160
831.6,8,464,136,479,162
831.6,1,263,83,279,112
831.8,7,388,32,413,67
831.8,3,409,133,432,161
831.8,8,463,136,478,161
831.8,1,263,81,279,110
832.0,7,388,32,413,67
832.0,3,409,134,432,162
832.0,8,462,137,478,162
832.0,1,262,81,279,110
832.2,1,256,80,276,109
832.2,7,388,32,413,67
832.2,3,409,133,432,163
832.2,8,462,137,478,162
832.4,7,388,32,413,67
832.4,1,258,79,278,108
832.4,3,409,134,431,162
832.4,8,463,137,478,162
832.6,7,388,32,413,68
832.6,3,409,133,433,162
832.6,8,463,137,478,162
832.6,1,255,78,276,104
832.8,7,388,32,413,68
832.8,1,259,82,278,111
832.8,3,409,133,432,162
832.8,8,463,138,478,162
833.0,3,151,53,220,139
833.0,4,444,84,494,154
833.2,3,152,53,220,140
833.2,4,444,84,494,154
833.4,4,444,84,494,154
833.4,3,155,53,222,139
833.6,4,444,83,494,153
833.6,3,154,53,222,139
833.8,4,444,84,494,153
833.8,3,155,53,223,139
834.0,4,444,83,494,153
834.0,3,156,53,224,138
834.2,4,444,83,494,153
834.2,3,159,51,225,138
834.4,3,163,51,229,135
834.4,4,444,85,494,154
834.6,3,165,52,231,136
834.6,4,445,83,495,155
834.8,3,166,52,232,137
834.8,4,445,82,495,154
835.0,3,166,52,232,138
835.0,4,446,82,495,153
835.2,3,165,52,231,138
835.2,4,444,83,494,153
835.4,3,164,51,230,138
835.4,4,443,84,493,155
835.6,4,443,85,493,156
835.6,3,163,52,229,138
835.8,4,443,84,493,154
835.8,3,160,53,226,139
836.0,4,443,84,493,154
836.0,3,156,56,222,142
836.2,3,152,56,220,146
836.2,4,443,84,494,154
836.4,3,151,57,219,146
836.4,4,443,83,493,154
836.6,4,442,85,493,155
836.6,3,151,57,219,146
836.8,3,151,57,220,146
836.8,4,442,85,493,155
837.0,3,151,56,219,146
837.0,4,445,83,494,154
837.2,3,152,57,219,145
837.2,4,443,84,493,154
837.4,3,152,57,220,145
837.4,4,441,84,492,156
837.6,3,152,56,220,144
837.6,4,442,84,493,155
837.8,3,152,55,220,143
837.8,4,443,85,493,157
838.0,3,151,55,220,142
838.0,4,443,86,494,156
838.2,3,151,54,220,142
838.2,4,443,85,494,155
838.4,7,388,33,413,69
838.4,1,251,84,269,113
838.4,3,405,134,426,165
838.4,8,458,139,472,164
838.6,7,388,33,413,69
838.6,1,248,84,267,113
838.6,3,405,134,426,164
838.6,8,458,139,473,164
838.8,7,388,33,413,69
838.8,1,250,86,268,115
838.8,3,405,134,426,165
838.8,8,460,139,475,163
839.0,-1,246,87,268,117
839.0,7,388,33,413,69
839.0,3,405,134,426,166
839.0,8,461,139,475,164
839.2,7,388,33,413,69
839.2,3,406,134,426,166
839.2,-1,226,88,244,117
839.2,8,460,140,474,164
839.4,7,388,33,413,69
839.4,3,410,135,431,164
839.4,8,460,140,474,164
839.6,7,388,33,413,69
839.6,3,416,136,437,164
839.6,8,460,140,474,165
839.8,7,388,33,413,69
839.8,3,417,136,439,165
839.8,-1,151,91,169,118
839.8,8,460,141,473,165
840.0,7,388,33,413,69
840.0,-1,144,94,165,121
840.0,-1,416,139,440,166
840.0,8,459,140,473,166
840.2,7,388,33,413,69
840.2,3,411,135,432,166
840.2,-1,158,95,177,121
840.2,8,458,140,473,166
840.4,7,388,33,413,69
840.4,-1,184,99,202,124
840.4,3,413,134,434,164
840.4,8,459,140,473,166
840.6,7,388,33,413,69
840.6,3,417,138,436,167
840.6,8,460,140,475,166
840.6,-1,200,95,218,119
840.8,7,388,33,413,69
840.8,-1,214,95,233,122
840.8,3,421,139,442,168
840.8,8,467,144,481,170
841.0,7,388,33,413,69
841.0,-1,230,91,251,119
841.0,3,425,141,444,169
841.0,8,470,146,485,172
841.2,7,388,33,413,69
841.2,1,251,87,268,116
841.2,3,426,142,448,169
841.2,8,473,151,489,175
841.4,7,388,34,413,69
841.4,1,258,85,275,114
841.4,3,428,142,450,170
841.4,8,474,155,489,178
841.6,7,388,33,413,69
841.6,1,266,84,283,113
841.6,3,426,141,448,169
841.6,8,473,158,488,180
841.8,7,388,33,413,69
841.8,3,423,138,444,167
841.8,1,269,85,286,114
841.8,8,468,158,483,180
842.0,7,388,33,413,69
842.0,8,463,157,479,179
842.0,3,417,136,438,165
842.0,1,272,86,287,116
842.2,7,388,33,413,69
842.2,3,413,135,435,165
842.2,8,460,156,476,178
842.2,1,273,88,288,115
842.4,7,388,33,413,69
842.4,3,412,135,434,165
842.4,8,459,156,474,179
842.4,1,274,88,290,116
842.6,7,388,33,413,69
